page,text,p,start,end,type,description
354,Geoffrey,6,20,28,PERSON,"People, including fictional"
354,Nicky,6,70,75,PERSON,"People, including fictional"
354,Sybil,6,149,154,PERSON,"People, including fictional"
354,Salvemini,7,0,9,PERSON,"People, including fictional"
354,English,8,346,353,NORP,Nationalities or religious or political groups
355,"Monday, November 27, 1922",1,0,25,DATE,Absolute or relative dates or periods
355,Monica Kitson,3,0,13,PERSON,"People, including fictional"
355,K.,3,31,33,PERSON,"People, including fictional"
355,6 days,4,220,226,DATE,Absolute or relative dates or periods
355,G. Salvemini,5,0,12,PERSON,"People, including fictional"
356,"Tuesday, November 28, 1922",1,0,26,DATE,Absolute or relative dates or periods
356,Kitsons,3,4,11,PERSON,"People, including fictional"
356,noon,3,20,24,TIME,Times smaller than a day
356,Keeley,3,31,37,PERSON,"People, including fictional"
356,2,3,42,43,CARDINAL,Numerals that do not fall under another type
356,Hooker,3,63,69,PERSON,"People, including fictional"
356,Villa Medici,3,103,115,FAC,"Buildings, airports, highways, bridges, etc."
356,La Doccia,3,120,129,FAC,"Buildings, airports, highways, bridges, etc."
356,BB,3,137,139,PERSON,"People, including fictional"
356,Geoffrey,4,5,13,PERSON,"People, including fictional"
356,Nicky,4,78,83,PERSON,"People, including fictional"
356,Sybil,4,106,111,PERSON,"People, including fictional"
356,Nicky,4,322,327,PERSON,"People, including fictional"
356,San Domenico,4,338,350,FAC,"Buildings, airports, highways, bridges, etc."
357,"Wednesday, November 29, 1922",1,0,28,DATE,Absolute or relative dates or periods
357,4,5,1,2,CARDINAL,Numerals that do not fall under another type
357,Dumont,6,5,11,PERSON,"People, including fictional"
357,Frankfort,6,40,49,GPE,"Countries, cities, states"
357,a Mr. Lawrekky,6,51,65,PERSON,"People, including fictional"
358,"Thursday, November 30, 1922",1,0,27,DATE,Absolute or relative dates or periods
358,Geoffrey,4,17,25,PERSON,"People, including fictional"
358,B.B.,5,0,4,PERSON,"People, including fictional"
358,Nicky,5,9,14,PERSON,"People, including fictional"
358,Margaret Strong,5,60,75,PERSON,"People, including fictional"
358,B.B.,5,77,81,PERSON,"People, including fictional"
358,Sybil,5,85,90,PERSON,"People, including fictional"
358,Ross,5,108,112,PERSON,"People, including fictional"
359,"Friday, December 1, 1922",1,0,24,DATE,Absolute or relative dates or periods
359,about 25,2,11,19,CARDINAL,Numerals that do not fall under another type
359,B.B.,2,93,97,PERSON,"People, including fictional"
359,Strong,3,4,10,PERSON,"People, including fictional"
359,Trentham,4,13,21,PERSON,"People, including fictional"
359,Julia M,5,0,7,PERSON,"People, including fictional"
359,Pellett,6,5,12,PERSON,"People, including fictional"
359,Carey,7,5,10,PERSON,"People, including fictional"
359,Stephens,8,5,13,PERSON,"People, including fictional"
359,Hooker,9,5,11,PERSON,"People, including fictional"
359,Frona Brooks,10,0,12,PERSON,"People, including fictional"
359,3,10,17,18,CARDINAL,Numerals that do not fall under another type
359,Keeley,11,5,11,PERSON,"People, including fictional"
359,2,11,16,17,CARDINAL,Numerals that do not fall under another type
359,McCombe,12,4,11,PERSON,"People, including fictional"
360,"Saturday, December 2, 1922",1,0,26,DATE,Absolute or relative dates or periods
361,"Sunday, December 3, 1922",1,0,24,DATE,Absolute or relative dates or periods
362,"Monday, December 4, 1922",1,0,24,DATE,Absolute or relative dates or periods
362,Robert Benson,2,4,17,PERSON,"People, including fictional"
362,Robert Benson,4,0,13,PERSON,"People, including fictional"
362,Lady Wake,4,31,40,PERSON,"People, including fictional"
362,Hereward the Wake,4,50,67,PERSON,"People, including fictional"
362,the morning,4,81,92,TIME,Times smaller than a day
362,72,4,111,113,DATE,Absolute or relative dates or periods
362,Lina,5,21,25,PERSON,"People, including fictional"
362,Aubrey,5,30,36,PERSON,"People, including fictional"
362,the afternoon,5,45,58,TIME,Times smaller than a day
362,Gamberaia,5,91,100,GPE,"Countries, cities, states"
363,"Tuesday, December 5, 1922",1,0,25,DATE,Absolute or relative dates or periods
363,Benson,3,4,10,PERSON,"People, including fictional"
363,Wake,3,20,24,PERSON,"People, including fictional"
363,about ⅔ down,4,1,13,CARDINAL,Numerals that do not fall under another type
363,Loeser,4,24,30,PERSON,"People, including fictional"
364,"Wednesday, December 6, 1922",1,0,27,DATE,Absolute or relative dates or periods
365,"Thursday, December 7, 1922",1,0,26,DATE,Absolute or relative dates or periods
365,Robert Benson,2,24,37,PERSON,"People, including fictional"
365,about ½,4,1,8,CARDINAL,Numerals that do not fall under another type
365,the Villa Doccia,4,41,57,FAC,"Buildings, airports, highways, bridges, etc."
365,Fiesole,4,74,81,FAC,"Buildings, airports, highways, bridges, etc."
365,Villa Medici,4,87,99,ORG,"Companies, agencies, institutions, etc."
365,Margaret Strong,4,117,132,PERSON,"People, including fictional"
365,Ronald Storrs,4,151,164,PERSON,"People, including fictional"
366,"Friday, December 8, 1922",1,0,24,DATE,Absolute or relative dates or periods
367,"Saturday, December 9, 1922",1,0,26,DATE,Absolute or relative dates or periods
367,Salvemini,2,0,9,PERSON,"People, including fictional"
367,Byba,3,0,4,PERSON,"People, including fictional"
367,Trentham,4,75,83,PERSON,"People, including fictional"
367,Byba,4,129,133,PERSON,"People, including fictional"
367,Trentham,4,143,151,PERSON,"People, including fictional"
367,Sunday,5,19,25,DATE,Absolute or relative dates or periods
368,"Sunday, December 10, 1922",1,0,25,DATE,Absolute or relative dates or periods
368,Byba,2,0,4,PERSON,"People, including fictional"
368,Salvemini,3,0,9,PERSON,"People, including fictional"
368,Van Marle,5,0,9,PERSON,"People, including fictional"
368,about ⅔,6,1,8,CARDINAL,Numerals that do not fall under another type
369,"Monday, December 11, 1922",1,0,25,DATE,Absolute or relative dates or periods
369,Eugenie Strong,2,0,14,PERSON,"People, including fictional"
369,Eugenie,3,0,7,PERSON,"People, including fictional"
369,2.30,3,19,23,TIME,Times smaller than a day
369,the evening,3,78,89,TIME,Times smaller than a day
369,3,4,1,2,CARDINAL,Numerals that do not fall under another type
369,Margaret Strong,5,0,15,PERSON,"People, including fictional"
369,Storrs,5,43,49,GPE,"Countries, cities, states"
369,Nicky,5,93,98,PERSON,"People, including fictional"
370,"Tuesday, December 12, 1922",1,0,26,DATE,Absolute or relative dates or periods
370,Eugenie Strong,2,51,65,PERSON,"People, including fictional"
371,"Wednesday, December 13, 1922",1,0,28,DATE,Absolute or relative dates or periods
372,"Thursday, December 14, 1922",1,0,27,DATE,Absolute or relative dates or periods
372,my morning,4,36,46,TIME,Times smaller than a day
372,B.B.,4,60,64,PERSON,"People, including fictional"
372,Nicky,5,0,5,PERSON,"People, including fictional"
372,Cecil,5,25,30,PERSON,"People, including fictional"
372,Sicilian,5,52,60,NORP,Nationalities or religious or political groups
372,Ray,6,0,3,PERSON,"People, including fictional"
372,America,6,37,44,GPE,"Countries, cities, states"
372,6 weeks,6,49,56,DATE,Absolute or relative dates or periods
372,B.B.,6,67,71,PERSON,"People, including fictional"
372,Alys,6,328,332,PERSON,"People, including fictional"
372,Logan,6,337,342,PERSON,"People, including fictional"
372,Herr,7,0,4,PERSON,"People, including fictional"
372,Frau Hammer,7,9,20,PERSON,"People, including fictional"
372,Austrians,7,22,31,NORP,Nationalities or religious or political groups
373,"Friday, December 15, 1922",1,0,25,DATE,Absolute or relative dates or periods
373,Eugénie,3,0,7,PERSON,"People, including fictional"
373,Ray,3,171,174,PERSON,"People, including fictional"
373,B. B.,3,219,224,PERSON,"People, including fictional"
373,Jew,3,279,282,NORP,Nationalities or religious or political groups
373,Villino,4,30,37,FAC,"Buildings, airports, highways, bridges, etc."
373,3,4,46,47,CARDINAL,Numerals that do not fall under another type
373,Hapgoods,4,48,56,ORG,"Companies, agencies, institutions, etc."
373,Ross,6,12,16,PERSON,"People, including fictional"
373,Ed. Spencer Churchill,8,12,33,PERSON,"People, including fictional"
373,Clifford,9,11,19,PERSON,"People, including fictional"
373,three,10,20,25,CARDINAL,Numerals that do not fall under another type
373,McComb,12,11,17,PERSON,"People, including fictional"
373,Boston,13,27,33,GPE,"Countries, cities, states"
373,Lindley,14,12,19,PERSON,"People, including fictional"
374,"Saturday, December 16, 1922",1,0,27,DATE,Absolute or relative dates or periods
374,Naima Löfroth,3,0,13,PERSON,"People, including fictional"
375,"Sunday, December 17, 1922",1,0,25,DATE,Absolute or relative dates or periods
375,Leslie,3,5,11,PERSON,"People, including fictional"
375,Seymour,3,27,34,PERSON,"People, including fictional"
375,1st,3,36,39,ORDINAL,"""first"", ""second"", etc."
375,Winston Churchill,3,50,67,PERSON,"People, including fictional"
375,Bounder,3,180,187,WORK_OF_ART,"Titles of books, songs, etc."
375,Cecil,3,191,196,PERSON,"People, including fictional"
375,Villa Medici,3,209,221,FAC,"Buildings, airports, highways, bridges, etc."
375,Le Balze,3,226,234,FAC,"Buildings, airports, highways, bridges, etc."
375,Nicky,3,255,260,PERSON,"People, including fictional"
375,evening,4,34,41,TIME,Times smaller than a day
376,"Monday, December 18, 1922",1,0,25,DATE,Absolute or relative dates or periods
376,Paget,3,5,10,PERSON,"People, including fictional"
376,Young Leslie,3,15,27,PERSON,"People, including fictional"
376,Colin Coote,4,4,15,PERSON,"People, including fictional"
376,Times,4,25,30,ORG,"Companies, agencies, institutions, etc."
376,Rome,4,48,52,GPE,"Countries, cities, states"
376,Ray,4,73,76,PERSON,"People, including fictional"
376,Balliol,4,88,95,GPE,"Countries, cities, states"
376,Parliament,4,119,129,ORG,"Companies, agencies, institutions, etc."
376,22,4,133,135,DATE,Absolute or relative dates or periods
376,only 27,4,176,183,DATE,Absolute or relative dates or periods
376,Lina Waterfield,4,237,252,PERSON,"People, including fictional"
376,Observer,4,266,274,WORK_OF_ART,"Titles of books, songs, etc."
376,Italian,4,278,285,NORP,Nationalities or religious or political groups
376,Italian,4,350,357,NORP,Nationalities or religious or political groups
377,"Tuesday, December 19, 1922",1,0,26,DATE,Absolute or relative dates or periods
377,Muggy,2,0,5,PERSON,"People, including fictional"
377,about ⅓,3,1,8,CARDINAL,Numerals that do not fall under another type
377,Gianelli,3,45,53,PERSON,"People, including fictional"
377,Biagi,3,64,69,PERSON,"People, including fictional"
378,"Wednesday, December 20, 1922",1,0,28,DATE,Absolute or relative dates or periods
378,Bessie Berenson,3,0,15,PERSON,"People, including fictional"
378,Harold Acton,4,0,12,PERSON,"People, including fictional"
378,German,5,4,10,NORP,Nationalities or religious or political groups
378,Herr Stiller,5,19,31,PERSON,"People, including fictional"
378,Herr Hammer,5,37,48,PERSON,"People, including fictional"
378,Bessie,5,64,70,PERSON,"People, including fictional"
378,BB,6,0,2,ORG,"Companies, agencies, institutions, etc."
378,Toesca,6,7,13,GPE,"Countries, cities, states"
379,"Thursday, December 21, 1922",1,0,27,DATE,Absolute or relative dates or periods
379,Harold Acton,3,0,12,PERSON,"People, including fictional"
379,Sitwells,3,55,63,PERSON,"People, including fictional"
379,Alfred Nicholson,3,88,104,PERSON,"People, including fictional"
379,Oxford,3,108,114,ORG,"Companies, agencies, institutions, etc."
379,Alfred,3,169,175,PERSON,"People, including fictional"
379,Mild Aphrodisiacs,3,220,237,WORK_OF_ART,"Titles of books, songs, etc."
379,2,6,1,2,CARDINAL,Numerals that do not fall under another type
379,Nicky,7,0,5,PERSON,"People, including fictional"
379,Munich,7,15,21,GPE,"Countries, cities, states"
380,"Friday, December 22, 1922",1,0,25,DATE,Absolute or relative dates or periods
380,Bessie,2,41,47,PERSON,"People, including fictional"
380,Naimi,3,0,5,PERSON,"People, including fictional"
380,Eugenie,4,0,7,PERSON,"People, including fictional"
380,noon,4,16,20,TIME,Times smaller than a day
380,B.B.,4,128,132,PERSON,"People, including fictional"
380,Norwood Young,6,13,26,PERSON,"People, including fictional"
380,Clarke,7,5,11,PERSON,"People, including fictional"
380,2,8,0,1,CARDINAL,Numerals that do not fall under another type
380,American,8,10,18,NORP,Nationalities or religious or political groups
380,Cambridge England,8,24,41,GPE,"Countries, cities, states"
380,Nixon,9,5,10,PERSON,"People, including fictional"
380,Shelder,10,5,12,PERSON,"People, including fictional"
380,Underwood,11,5,14,PERSON,"People, including fictional"
380,Julia,12,0,5,PERSON,"People, including fictional"
380,Hilda,12,10,15,PERSON,"People, including fictional"
380,2,13,1,2,CARDINAL,Numerals that do not fall under another type
380,B.B.,14,0,4,PERSON,"People, including fictional"
380,secondly,14,57,65,ORDINAL,"""first"", ""second"", etc."
380,Parry,14,74,79,PERSON,"People, including fictional"
380,Parry,14,226,231,PERSON,"People, including fictional"
380,B.B.,14,282,286,PERSON,"People, including fictional"
380,day,14,330,333,DATE,Absolute or relative dates or periods
381,"Saturday, December 23, 19, 1922",1,0,31,DATE,Absolute or relative dates or periods
381,A very dank damp,3,0,16,DATE,Absolute or relative dates or periods
381,B.B.,3,22,26,PERSON,"People, including fictional"
381,Bessie,3,57,63,PERSON,"People, including fictional"
381,Janet,3,85,90,PERSON,"People, including fictional"
381,the “Prinz der D,4,14,30,WORK_OF_ART,"Titles of books, songs, etc."
381,Manolescu,4,37,46,PERSON,"People, including fictional"
381,German,4,83,89,LANGUAGE,Any named language
381,4,5,1,2,CARDINAL,Numerals that do not fall under another type
381,Hutch,6,41,46,PERSON,"People, including fictional"
381,Neith,6,51,56,PERSON,"People, including fictional"
381,Miriam,6,61,67,PERSON,"People, including fictional"
381,The Story of a Lover,6,189,209,WORK_OF_ART,"Titles of books, songs, etc."
382,"Sunday, December 24, 1922",1,0,25,DATE,Absolute or relative dates or periods
382,Naimi,3,24,29,PERSON,"People, including fictional"
382,Alys,4,0,4,PERSON,"People, including fictional"
382,8.25,4,16,20,TIME,Times smaller than a day
382,B.B.,4,87,91,PERSON,"People, including fictional"
382,the afternoon,4,95,108,TIME,Times smaller than a day
382,Naimi,4,126,131,PERSON,"People, including fictional"
382,Bessie,4,136,142,PERSON,"People, including fictional"
382,Waterfields,4,158,169,FAC,"Buildings, airports, highways, bridges, etc."
382,Egypt,5,26,31,GPE,"Countries, cities, states"
382,de Cramer,6,0,9,PERSON,"People, including fictional"
382,VillamarinaWinlock,7,0,18,PERSON,"People, including fictional"
382,PatricoloHoward Carter,8,0,22,PERSON,"People, including fictional"
382,FirthBonté Elgood,10,0,17,PERSON,"People, including fictional"
382,Galarza,11,0,7,PERSON,"People, including fictional"
382,Simaika Paschastarts,14,0,20,PERSON,"People, including fictional"
382,Syrian,14,54,60,NORP,Nationalities or religious or political groups
382,FoucartChristian,15,5,21,PERSON,"People, including fictional"
382,George Antonius,15,27,42,PERSON,"People, including fictional"
382,TrumanSuperintendent of Education,16,0,33,PERSON,"People, including fictional"
382,Paravicinisand,17,0,14,PERSON,"People, including fictional"
382,Mackintosh,18,0,10,PERSON,"People, including fictional"
382,Devonshire,20,0,10,GPE,"Countries, cities, states"
382,Baxter,21,0,6,PERSON,"People, including fictional"
383,"Monday, December 25, 1922",1,0,25,DATE,Absolute or relative dates or periods
383,Bessie,2,0,6,PERSON,"People, including fictional"
383,Geoffrey,3,0,8,PERSON,"People, including fictional"
383,Haslam,3,24,30,PERSON,"People, including fictional"
383,Julia,3,54,59,PERSON,"People, including fictional"
383,Pellett,3,69,76,PERSON,"People, including fictional"
383,Geoffrey,3,86,94,PERSON,"People, including fictional"
383,one,3,152,155,CARDINAL,Numerals that do not fall under another type
383,Nicky,3,176,181,PERSON,"People, including fictional"
383,Coote,3,251,256,PERSON,"People, including fictional"
